target,kind,data_col,frequency_band,frequency_mhz,n_blocked,n_visible,mean_blocked,mean_visible,diff_visible_minus_blocked,z_score,p_value,perm_rep
Earth,earth,rv2_coarse,1,0.45,792,4302,2333896167.702336,1857266419.3118172,-476629748.39051867,-0.2588880026468043,0.7957216552002107,1
Earth,earth,rv2_coarse,2,0.7,808,3905,13528154.888613861,362692694.6000112,349164539.71139735,1.2723967881590381,0.20323217468302124,1
Earth,earth,rv2_coarse,3,0.9,747,3980,49698412.60274431,3055998.5373429647,-46642414.065401345,-0.9964250277936,0.31904367757516483,1
Earth,earth,rv2_coarse,4,1.31,706,3965,1822598.5673689803,2144624.285545397,322025.7181764168,1.3418619967264327,0.17964074589090728,1
Earth,earth,rv2_coarse,5,2.2,768,4089,2300841.4155273438,2807014.229793348,506172.81426600413,1.489596876800353,0.1363302637185808,1
Earth,earth,rv2_coarse,6,3.93,710,3938,1500304.9986795774,1623942.9672422549,123637.9685626775,0.712250307545657,0.4763097895433286,1
Earth,earth,rv2_coarse,7,4.7,777,3955,360434.4330759331,2652458.2662103204,2292023.833134387,1.5224861139845696,0.12788732216125398,1
Earth,earth,rv2_coarse,8,6.55,735,3801,1403037.1249255952,187868163.71371123,186465126.58878565,1.030645705185135,0.30270699458289574,1
Earth,earth,rv2_coarse,9,9.18,819,4291,409761447.1901185,318816308.1665759,-90945139.02354258,-0.250620526373934,0.8021075103560771,1
Fornax-A,fixed,rv2_coarse,1,0.45,1297,3797,1005712320.3812163,2247563081.686924,1241850761.3057077,1.6377415592607891,0.10147561719367815,2
Fornax-A,fixed,rv2_coarse,2,0.7,1091,3622,9811692.510581069,391093640.26339036,381281947.7528093,1.2889439278102546,0.19741758092042194,2
Fornax-A,fixed,rv2_coarse,3,0.9,1132,3595,32823498.01623233,3374517.0065368568,-29448981.009695474,-0.9531979854019297,0.340489766950546,2
Fornax-A,fixed,rv2_coarse,4,1.31,1103,3568,1740154.3485947417,2205941.6015274664,465787.2529327248,1.7701233026699934,0.07670660242260863,2
Fornax-A,fixed,rv2_coarse,5,2.2,1173,3684,2265275.5849317987,2873984.563416124,608708.9784843251,1.7793548588686243,0.07518160226287152,2
Fornax-A,fixed,rv2_coarse,6,3.93,1092,3556,1718270.3464972528,1570290.420609533,-147979.92588771973,-0.7552949197995522,0.4500720461896177,2
Fornax-A,fixed,rv2_coarse,7,4.7,1196,3536,379322.7682901338,2917664.017671611,2538341.2493814775,1.5074956147312375,0.1316836670483137,2
Fornax-A,fixed,rv2_coarse,8,6.55,1086,3450,634676977.1742778,7495340.681556839,-627181636.492721,-0.9909293418409688,0.321720083629081,2
Fornax-A,fixed,rv2_coarse,9,9.18,1269,3841,57095005.20589539,424676345.21874595,367581340.0128506,2.025849918221768,0.042780166721100965,2
Cygnus-A,fixed,rv2_coarse,1,0.45,22,5072,19595331.079545453,1939663801.935319,1920068470.8557734,4.1586527916782785,3.2013006817654954e-05,2
Cygnus-A,fixed,rv2_coarse,2,0.7,20,4693,14514249.2,304060395.6060183,289546146.4060183,1.2665270360685188,0.20532445629678353,2
Cygnus-A,fixed,rv2_coarse,3,0.9,18,4709,6874163.201388889,10440402.092854109,3566238.8914652197,0.4260661120767695,0.6700596725614756,2
Cygnus-A,fixed,rv2_coarse,4,1.31,20,4651,1729561.475,2097527.123468071,367965.64846807113,1.48912671998038,0.13645400286277187,2
Cygnus-A,fixed,rv2_coarse,5,2.2,25,4832,2255030.2975,2729418.798698779,474388.5011987793,0.7201185138370161,0.4714520294036002,2
Cygnus-A,fixed,rv2_coarse,6,3.93,16,4632,499790.80078125,1608874.633257772,1109083.832476522,12.37960076173327,0.0,2
Cygnus-A,fixed,rv2_coarse,7,4.7,18,4714,285155.40277777775,2283707.509569753,1998552.1067919752,1.58219236488619,0.11360566284052487,2
Cygnus-A,fixed,rv2_coarse,8,6.55,20,4516,682302.091015625,158349086.917807,157666784.82679138,1.035377128531473,0.3004928226411572,2
Cygnus-A,fixed,rv2_coarse,9,9.18,38,5072,2512841.1940789474,335871434.46887016,333358593.27479124,2.531685015962892,0.011351591270825523,2
Sag-A,fixed,rv2_coarse,1,0.45,799,4295,2367964330.934997,1850151897.6211002,-517812433.3138969,-0.3109770038716949,0.7558181037327367,2
Sag-A,fixed,rv2_coarse,2,0.7,702,4011,15862211.958689459,353056706.249824,337194494.29113454,1.2622260489547406,0.2068674579515979,2
Sag-A,fixed,rv2_coarse,3,0.9,724,4003,5789812.724361188,11265491.876202224,5475679.151841036,0.5838562528329577,0.5593170280136848,2
Sag-A,fixed,rv2_coarse,4,1.31,689,3982,2161889.705460813,2084542.409263561,-77347.29619725188,-0.3251086457147728,0.745098845759046,2
Sag-A,fixed,rv2_coarse,5,2.2,755,4102,2450801.670860927,2777808.9057167238,327007.2348557967,1.0062644918753507,0.3142883563901009,2
Sag-A,fixed,rv2_coarse,6,3.93,691,3957,1109769.7428545586,1691547.3999873642,581777.6571328056,4.041741318116199,5.305574301273097e-05,2
Sag-A,fixed,rv2_coarse,7,4.7,651,4081,10553579.412250385,955684.8321457526,-9597894.580104632,-1.13891676481947,0.254737872453072,2
Sag-A,fixed,rv2_coarse,8,6.55,690,3846,2090437.9863960599,185563109.81591874,183472671.82952267,1.026105015068264,0.30484208664198964,2
Sag-A,fixed,rv2_coarse,9,9.18,763,4347,514368980.81813157,301626839.481769,-212742141.33636254,-0.4250049683645249,0.6708330528872133,2
Mercury,planet,rv2_coarse,1,0.45,759,4335,1767508529.7713275,1960061574.7643023,192553044.99297476,0.19400066151219,0.8461753639322991,2
Mercury,planet,rv2_coarse,2,0.7,770,3943,17652673.014285713,358522232.6507847,340869559.6364989,1.2541774751867194,0.20977750511428805,2
Mercury,planet,rv2_coarse,3,0.9,711,4016,3875688.6268459917,11586646.857367406,7710958.230521414,0.8734830094929722,0.3823998631411194,2
Mercury,planet,rv2_coarse,4,1.31,712,3959,1872326.8935217697,2136169.0155500127,263842.12202824303,1.057592621252104,0.29024120796686903,2
Mercury,planet,rv2_coarse,5,2.2,750,4107,3140590.52275,2651444.972166423,-489145.5505835768,-0.5711598289546657,0.5678913058451998,2
Mercury,planet,rv2_coarse,6,3.93,743,3905,1362843.7756561239,1651142.3889244557,288298.61326833186,1.842336796873931,0.06542590051115837,2
Mercury,planet,rv2_coarse,7,4.7,725,4007,377434.5129310345,2619638.127149193,2242203.6142181586,1.5089454306691332,0.13131272862481813,2
Mercury,planet,rv2_coarse,8,6.55,699,3837,2474060.470046495,185923574.2231103,183449513.7530638,1.0235740288347812,0.3060365173540478,2
Mercury,planet,rv2_coarse,9,9.18,761,4349,1060729980.3317797,206120921.71970567,-854609058.612074,-1.4228880101226298,0.15476862251330914,2
Venus,planet,rv2_coarse,1,0.45,1057,4037,3378000636.67934,1552603227.0818987,-1825397409.5974412,-1.1637366998520515,0.24453073176428353,2
Venus,planet,rv2_coarse,2,0.7,943,3770,14448563.628844114,374965709.8305156,360517146.2016715,1.268479818066115,0.204626653473174,2
Venus,planet,rv2_coarse,3,0.9,961,3766,1719440.6037330905,12648753.577452868,10929312.973719778,1.173505401848814,0.2405931919239208,2
Venus,planet,rv2_coarse,4,1.31,978,3693,2673302.118801125,1943054.5379264825,-730247.5808746424,-0.8052052155725925,0.42070126725737644,2
Venus,planet,rv2_coarse,5,2.2,1048,3809,3236147.5051288167,2586884.9586177473,-649262.5465110694,-0.7040287957813897,0.48141484102461796,2
Venus,planet,rv2_coarse,6,3.93,956,3692,1845605.4070998954,1542769.551699621,-302835.8554002745,-0.977065424308396,0.32853676378159835,2
Venus,planet,rv2_coarse,7,4.7,999,3733,2707492.819806623,2160660.2385145994,-546832.5812920234,-0.19833015187065942,0.8427867624371768,2
Venus,planet,rv2_coarse,8,6.55,954,3582,10958815.419811321,196723454.1184078,185764638.69859648,0.9668192664472613,0.33363439128687666,2
Venus,planet,rv2_coarse,9,9.18,1070,4040,277736782.62978244,348132932.22218245,70396149.59240001,0.24169855586121752,0.8090137486481703,2
Mars,planet,rv2_coarse,1,0.45,943,4151,1431295624.9966862,2044975698.9467146,613680073.9500284,0.6642716046171527,0.5065164915070381,2
Mars,planet,rv2_coarse,2,0.7,877,3836,61011192.9281642,358117545.7156006,297106352.7874364,1.0522852524938267,0.2926686957446827,2
Mars,planet,rv2_coarse,3,0.9,852,3875,5169917.375366784,11582662.913306452,6412745.537939669,0.6764559662571656,0.4987511942643019,2
Mars,planet,rv2_coarse,4,1.31,823,3848,2022172.5239216282,2111731.261320816,89558.73739918764,0.367674490972605,0.7131159634627708,2
Mars,planet,rv2_coarse,5,2.2,869,3988,2434329.013665132,2790746.108293631,356417.0946284989,1.0445088740968966,0.2962500156607779,2
Mars,planet,rv2_coarse,6,3.93,834,3814,1324862.9902577938,1666326.2244854483,341463.2342276545,2.0349988952147333,0.04185098414409194,2
Mars,planet,rv2_coarse,7,4.7,825,3907,8320378.019469697,999799.8800356581,-7320578.139434039,-1.0987558720728066,0.27187456480071015,2
Mars,planet,rv2_coarse,8,6.55,818,3718,1745290.5839270705,191955480.0605122,190210189.47658515,1.0283885636859207,0.30376708593367097,2
Mars,planet,rv2_coarse,9,9.18,861,4249,600967605.31299,279172110.00635445,-321795495.3066355,-0.6850064413120696,0.4933398563285385,2
Jupiter,planet,rv2_coarse,1,0.45,483,4611,2396140964.7485766,1882687012.5192204,-513453952.2293563,-0.3364797884710083,0.7365090904397067,2
Jupiter,planet,rv2_coarse,2,0.7,491,4222,97595288.62525459,326699771.3993472,229104482.7740926,0.865665851320457,0.3866734319506788,2
Jupiter,planet,rv2_coarse,3,0.9,471,4256,1825862.8873407643,11378667.051912006,9552804.164571242,1.1590944004306118,0.24641770810645092,2
Jupiter,planet,rv2_coarse,4,1.31,463,4208,1934966.2099082074,2113664.573565233,178698.36365702562,0.7983959959636737,0.42464072612431947,2
Jupiter,planet,rv2_coarse,5,2.2,520,4337,1123119.6296875,2919277.1928320266,1796157.5631445267,6.684317805421416,2.3200330545591896e-11,2
Jupiter,planet,rv2_coarse,6,3.93,508,4140,1335856.637918307,1638089.0777777778,302232.4398594708,1.6594816232920222,0.097018780670862,2
Jupiter,planet,rv2_coarse,7,4.7,474,4258,11571636.198048523,1241327.956666702,-10330308.24138182,-0.9169743520007849,0.3591560802045992,2
Jupiter,planet,rv2_coarse,8,6.55,478,4058,2470070.88695574,175933323.9720729,173463253.08511716,1.0235870234721303,0.30603037697262403,2
Jupiter,planet,rv2_coarse,9,9.18,556,4554,6692462.25636522,373279401.53204775,366586939.2756825,2.4994783018480327,0.012437631546506234,2
Saturn,planet,rv2_coarse,1,0.45,1015,4079,3718007439.9788795,1486792926.972573,-2231214513.0063066,-1.3394452209895211,0.1804257762433834,2
Saturn,planet,rv2_coarse,2,0.7,833,3880,15819272.176470589,364450584.4948567,348631312.31838614,1.2624222209750107,0.20679689752439057,2
Saturn,planet,rv2_coarse,3,0.9,856,3871,2048553.688157126,12279521.166575175,10230967.478418048,1.1288119453897196,0.25897717243084983,2
Saturn,planet,rv2_coarse,4,1.31,886,3785,2914923.8737302483,1904245.000957728,-1010678.8727725204,-1.0084263634166128,0.3132498219306221,2
Saturn,planet,rv2_coarse,5,2.2,939,3918,2623260.3678115015,2751834.075389229,128573.70757772774,0.37091266081333085,0.7107025847922737,2
Saturn,planet,rv2_coarse,6,3.93,878,3770,1591497.1712699316,1608214.7049568966,16717.533686965005,0.06962126477191655,0.9444951111668847,2
Saturn,planet,rv2_coarse,7,4.7,897,3835,2982291.217376607,2110929.537255541,-871361.680121066,-0.2937743292766424,0.7689303522393278,2
Saturn,planet,rv2_coarse,8,6.55,861,3675,11445305.337979093,191908493.78683993,180463188.44886082,0.9633615657692703,0.3353661070398819,2
Saturn,planet,rv2_coarse,9,9.18,968,4142,306708765.416056,339628517.3029315,32919751.88687551,0.1054692732528202,0.9160034503690031,2
Uranus,planet,rv2_coarse,1,0.45,132,4962,42721271.06960227,1981613601.9585853,1938892330.888983,4.107904717334391,3.992647442552233e-05,2
Uranus,planet,rv2_coarse,2,0.7,97,4616,12470628.927835051,308933290.8485797,296462661.92074466,1.277131482686549,0.20155583167220303,2
Uranus,planet,rv2_coarse,3,0.9,98,4629,7285390.337372449,10493329.042949341,3207938.705576892,0.3762329719299847,0.7067437050566616,2
Uranus,planet,rv2_coarse,4,1.31,82,4589,3356443.0,2073428.1008389627,-1283014.8991610373,-1.239021271697091,0.21533762055234962,2
Uranus,planet,rv2_coarse,5,2.2,80,4777,13559460.39765625,2545566.3723963783,-11013894.025259873,-1.4578030588062074,0.14489483493469524,2
Uranus,planet,rv2_coarse,6,3.93,96,4552,997879.8665364584,1617861.9259391476,619982.0594026892,1.6118178712295703,0.10700157808866373,2
Uranus,planet,rv2_coarse,7,4.7,78,4654,469090.6666666667,2306390.4008082976,1837299.7341416308,1.4358811478917306,0.15103616375220352,2
Uranus,planet,rv2_coarse,8,6.55,88,4448,4019692.6605113638,160693432.91558266,156673740.25507128,1.0131654333181115,0.3109811482326199,2
Uranus,planet,rv2_coarse,9,9.18,102,5008,3594013.493068321,340109587.5030334,336515574.00996506,2.523118375543115,0.011631923764049423,2
Neptune,planet,rv2_coarse,1,0.45,1278,3816,1648106715.6436327,2026238343.3194773,378131627.67584467,0.4339174247093252,0.6643484059325746,2
Neptune,planet,rv2_coarse,2,0.7,1206,3507,1110467038.3366501,25099079.934144266,-1085367958.4025059,-1.222866664722776,0.22138006109544062,2
Neptune,planet,rv2_coarse,3,0.9,1252,3475,2378041.4559704475,13326699.421582734,10948657.965612287,1.084450875178457,0.27816493690900423,2
Neptune,planet,rv2_coarse,4,1.31,1211,3460,2640401.748451693,1905394.0356575144,-735007.7127941786,-0.997406938020135,0.3185670250370687,2
Neptune,planet,rv2_coarse,5,2.2,1258,3599,3143862.5334856915,2581258.217734093,-562604.3157515987,-0.7251440881912413,0.46836363948645365,2
Neptune,planet,rv2_coarse,6,3.93,1201,3447,1994807.2382910075,1469260.359986945,-525546.8783040624,-1.8952021694623593,0.058065622861785515,2
Neptune,planet,rv2_coarse,7,4.7,1191,3541,408009.09781696054,2904431.279825421,2496422.1820084606,1.4847014041077486,0.13762293961988226,2
Neptune,planet,rv2_coarse,8,6.55,1158,3378,11292376.207284246,207827575.7592071,196535199.55192286,0.9646654190456219,0.3347124212099968,2
Neptune,planet,rv2_coarse,9,9.18,1289,3821,235176456.7380964,366525242.3072699,131348785.56917349,0.47268524004625706,0.6364377584774339,2
Earth,earth,rv2_coarse,1,0.45,778,4316,236556276.07117608,2236877923.520925,2000321647.449749,3.640553459847194,0.00027205261128182556,2
Earth,earth,rv2_coarse,2,0.7,782,3931,14775564.835038364,360135138.6064726,345359573.77143425,1.2668879452483035,0.20519535968348723,2
Earth,earth,rv2_coarse,3,0.9,755,3972,3528382.0182119207,11738081.563223816,8209699.545011896,0.9213998392202568,0.35684171268411213,2
Earth,earth,rv2_coarse,4,1.31,750,3921,1874656.76575,2138280.363794313,263623.5980443128,1.0185104316802422,0.30843544591716565,2
Earth,earth,rv2_coarse,5,2.2,765,4092,3037820.536764706,2668864.780577957,-368955.75618674885,-0.4358545155680005,0.662942287663447,2
Earth,earth,rv2_coarse,6,3.93,760,3888,1487527.2132401315,1628030.6769547325,140503.463714601,0.8368049478239833,0.4027022157786928,2
Earth,earth,rv2_coarse,7,4.7,752,3980,376943.04612699465,2634941.9162498284,2257998.8701228336,1.5093408338372434,0.131211704627888,2
Earth,earth,rv2_coarse,8,6.55,732,3804,941069836.0441427,6901945.998507944,-934167890.0456347,-0.9950777449106548,0.31969845371041705,2
Earth,earth,rv2_coarse,9,9.18,788,4322,740596588.0385668,259149766.8248713,-481446821.2136955,-0.992316731336093,0.3210430440579153,2
Fornax-A,fixed,rv2_coarse,1,0.45,1290,3804,1032021285.1190407,2236356057.543671,1204334772.4246304,1.5850943069874486,0.11294490887788045,3
Fornax-A,fixed,rv2_coarse,2,0.7,1158,3555,11543754.343733978,397715345.71954995,386171591.375816,1.2813228033333224,0.2000803065434591,3
Fornax-A,fixed,rv2_coarse,3,0.9,1127,3600,33204220.09960071,3296231.2057291665,-29907988.893871542,-0.9637428062581549,0.3351748874180953,3
Fornax-A,fixed,rv2_coarse,4,1.31,1090,3581,1852244.0764908257,2170132.3198478078,317888.243356982,1.1817107500097903,0.2373204913799245,3
Fornax-A,fixed,rv2_coarse,5,2.2,1157,3700,2419036.521121435,2823270.8480574326,404234.3269359977,1.124004897971488,0.2610109480840528,3
Fornax-A,fixed,rv2_coarse,6,3.93,1137,3511,1850281.3685136323,1525643.4172778411,-324637.9512357912,-1.5918019645124468,0.11142920861668548,3
Fornax-A,fixed,rv2_coarse,7,4.7,1165,3567,380976.1725321888,2895063.8509564945,2514087.6784243057,1.5061774730160145,0.1320216207086795,3
Fornax-A,fixed,rv2_coarse,8,6.55,1077,3459,639746637.2290252,7548711.843589639,-632197925.3854356,-0.9905810461493062,0.3218901965619907,3
Fornax-A,fixed,rv2_coarse,9,9.18,1238,3872,356719574.85173607,325934031.4889037,-30785543.362832367,-0.09190387450190493,0.9267744130852471,3
Cygnus-A,fixed,rv2_coarse,1,0.45,22,5072,5491542.4914772725,1939724977.6744628,1934233435.1829855,4.190833793227192,2.7793120561891982e-05,3
Cygnus-A,fixed,rv2_coarse,2,0.7,16,4697,2224846.8125,303855678.9469968,301630832.1344968,1.322257926420545,0.1860822778270712,3
Cygnus-A,fixed,rv2_coarse,3,0.9,21,4706,4686102.6875,10452439.489255738,5766336.8017557375,0.7164233352111539,0.4737299903185339,3
Cygnus-A,fixed,rv2_coarse,4,1.31,21,4650,2419053.738095238,2094492.4198387098,-324561.3182565281,-0.5155447791288,0.6061723867726616,3
Cygnus-A,fixed,rv2_coarse,5,2.2,21,4836,1543550.6577380951,2732115.969590054,1188565.3118519587,2.7756948435800375,0.0055083882412614305,3
Cygnus-A,fixed,rv2_coarse,6,3.93,21,4627,661918.8422619047,1609337.2937918738,947418.4515299691,5.086264186400628,3.6518527668505385e-07,3
Cygnus-A,fixed,rv2_coarse,7,4.7,22,4710,510873.8125,2284350.4826935916,1773476.6701935916,1.3900686102704891,0.16450804404421593,3
Cygnus-A,fixed,rv2_coarse,8,6.55,18,4518,799528.9032118055,158278824.9319121,157479296.0287003,1.034603869970561,0.3008539459461903,3
Cygnus-A,fixed,rv2_coarse,9,9.18,35,5075,1994447.9375,335677950.32781714,333683502.39031714,2.535666866407968,0.011223344376707578,3
Sag-A,fixed,rv2_coarse,1,0.45,774,4320,418004323.4643088,2202516332.0227575,1784512008.5584488,3.06406452745164,0.0021835180775462426,3
Sag-A,fixed,rv2_coarse,2,0.7,717,3996,64673474.82984658,345564274.3018128,280890799.47196627,1.0293314634690938,0.3033239430793695,3
Sag-A,fixed,rv2_coarse,3,0.9,685,4042,2986897.766058394,11687670.317448046,8700772.551389651,1.0018259988419398,0.3164276381331115,3
Sag-A,fixed,rv2_coarse,4,1.31,699,3972,2196404.5580293275,2078273.6894983635,-118130.86853096401,-0.48849633133679077,0.6251983236667882,3
Sag-A,fixed,rv2_coarse,5,2.2,760,4097,2302984.922861842,2805628.228307298,502643.30544545595,1.5950847146121145,0.11069329312185938,3
Sag-A,fixed,rv2_coarse,6,3.93,702,3946,1340433.0512820513,1652133.7942378358,311700.74295578455,1.5168644389512913,0.12930091357328455,3
Sag-A,fixed,rv2_coarse,7,4.7,683,4049,10072013.502562225,961063.1699461142,-9110950.332616111,-1.1339087243143802,0.2568328371680577,3
Sag-A,fixed,rv2_coarse,8,6.55,660,3876,1959890.4848307292,184165272.14722613,182205381.6623954,1.0269662007795453,0.3044363796738898,3
Sag-A,fixed,rv2_coarse,9,9.18,784,4326,189944883.34980866,359389416.3303824,169444532.98057374,0.7685512678288846,0.44215974461475804,3
Mercury,planet,rv2_coarse,1,0.45,771,4323,3895692876.844277,1581037865.5222647,-2314655011.322012,-1.113071327189588,0.26567779697331195,3
Mercury,planet,rv2_coarse,2,0.7,700,4013,19062750.292857144,352330375.36955994,333267625.0767028,1.247906125611018,0.21206543711946457,3
Mercury,planet,rv2_coarse,3,0.9,712,4015,3395840.599192416,11673661.241905356,8277820.6427129395,0.9390978519036689,0.34768050706049514,3
Mercury,planet,rv2_coarse,4,1.31,737,3934,1753533.6361940298,2160100.5569077274,406566.92071369756,1.7279582137044918,0.08399571626820901,3
Mercury,planet,rv2_coarse,5,2.2,765,4092,2373079.6026960784,2793138.195671432,420058.5929753538,1.2452611970474812,0.21303575403219766,3
Mercury,planet,rv2_coarse,6,3.93,718,3930,1501753.9688370475,1623929.924793257,122175.95595620945,0.7076860521304309,0.47914024093736596,3
Mercury,planet,rv2_coarse,7,4.7,759,3973,374882.82756917,2639313.8513055164,2264431.0237363465,1.5109903821295623,0.13079090133867677,3
Mercury,planet,rv2_coarse,8,6.55,693,3843,13841779.26722583,183587241.61604196,169745462.34881613,0.9468184602353695,0.343731293381786,3
Mercury,planet,rv2_coarse,9,9.18,775,4335,1041729164.6978327,206757854.89057994,-834971309.8072528,-1.4146063065898398,0.15718395868768464,3
Venus,planet,rv2_coarse,1,0.45,1013,4081,1852486864.1283317,1950952390.9183257,98465526.789994,0.11261216288236307,0.9103380418075919,3
Venus,planet,rv2_coarse,2,0.7,945,3768,14831750.143915344,375060965.4132282,360229215.26931286,1.2667920219636162,0.20522966552443567,3
Venus,planet,rv2_coarse,3,0.9,1006,3721,1765956.732666501,12768351.496859044,11002394.764192542,1.167210958724115,0.24312518640121628,3
Venus,planet,rv2_coarse,4,1.31,1021,3650,2620321.650342801,1949271.6371917808,-671050.0131510203,-0.7721802618354874,0.4400076702557105,3
Venus,planet,rv2_coarse,5,2.2,1012,3845,3773060.44867836,2451648.951544213,-1321411.4971341467,-1.1912788139511932,0.23354414812334578,3
Venus,planet,rv2_coarse,6,3.93,985,3663,1697750.2944162437,1580131.0166700792,-117619.27774616447,-0.3971874716144989,0.6912292201825894,3
Venus,planet,rv2_coarse,7,4.7,990,3742,2744205.9091407238,2152262.4658772047,-591943.4432635191,-0.2134428848658587,0.8309815337982926,3
Venus,planet,rv2_coarse,8,6.55,972,3564,20725718.10770319,194997958.63129887,174272240.5235957,0.9013148483876672,0.36742094122172886,3
Venus,planet,rv2_coarse,9,9.18,1022,4088,260693729.20791036,351567126.3065069,90873397.09859651,0.303743732437737,0.7613231374206197,3
Mars,planet,rv2_coarse,1,0.45,936,4158,1750109983.9819043,1972174833.0189092,222064849.03700495,0.23383171702465583,0.8151156254334451,3
Mars,planet,rv2_coarse,2,0.7,846,3867,62668891.501182035,355373115.9433783,292704224.4421963,1.0439891711503013,0.2964903997532877,3
Mars,planet,rv2_coarse,3,0.9,843,3884,5216844.100978647,11557618.129698765,6340774.028720117,0.6695949794155069,0.503116015422715,3
Mars,planet,rv2_coarse,4,1.31,836,3835,2121308.698938397,2090423.939618644,-30884.759319753153,-0.1221038713632525,0.9028167559192615,3
Mars,planet,rv2_coarse,5,2.2,886,3971,2234451.0681433408,2836868.231270461,602417.1631271201,1.9902981933317883,0.0465580969223387,3
Mars,planet,rv2_coarse,6,3.93,789,3859,1288067.3668409379,1669867.5308693962,381800.1640284583,2.1698012889565628,0.030021902691153013,3
Mars,planet,rv2_coarse,7,4.7,829,3903,8366007.059333534,982605.7251279315,-7383401.334205602,-1.1134505075903718,0.2655149931729497,3
Mars,planet,rv2_coarse,8,6.55,805,3731,1931126.501873059,191252630.85731143,189321504.35543838,1.0271618419333057,0.3043442625799049,3
Mars,planet,rv2_coarse,9,9.18,932,4178,159947695.15842527,372083329.75199425,212135634.59356898,1.0256381605204998,0.3050621730292786,3
Jupiter,planet,rv2_coarse,1,0.45,494,4600,1458754472.2618928,1982126345.9570246,523371873.6951318,0.4821133715743061,0.6297254114194768,3
Jupiter,planet,rv2_coarse,2,0.7,479,4234,95566439.27974948,326279970.98442227,230713531.70467278,0.8722509080504222,0.38307151272292606,3
Jupiter,planet,rv2_coarse,3,0.9,467,4260,1892755.9685492506,11362364.167972418,9469608.199423168,1.150050159193026,0.2501232126760331,3
Jupiter,planet,rv2_coarse,4,1.31,468,4203,1907731.2841880342,2116909.740601951,209178.45641391654,0.9334015510298711,0.35061267987577915,3
Jupiter,planet,rv2_coarse,5,2.2,532,4325,1146276.2341400376,2921412.3551878612,1775136.1210478237,6.5742496157468215,4.8899106985800245e-11,3
Jupiter,planet,rv2_coarse,6,3.93,484,4164,1427538.404700413,1625690.5298240874,198152.12512367428,0.8414834789831254,0.40007713655017163,3
Jupiter,planet,rv2_coarse,7,4.7,475,4257,14286063.935526315,936022.9335181622,-13350041.002008153,-1.157709194669653,0.2469827304541774,3
Jupiter,planet,rv2_coarse,8,6.55,463,4073,2030785.111399838,175344431.3911266,173313646.27972677,1.0264899437782802,0.3046607013347544,3
Jupiter,planet,rv2_coarse,9,9.18,582,4528,4901558.170351428,375614553.1661528,370712994.9958013,2.5132965753856045,0.011960873635243008,3
Saturn,planet,rv2_coarse,1,0.45,951,4143,1959882150.6441245,1924826931.073407,-35055219.57071757,-0.0387617953363781,0.9690803048332408,3
Saturn,planet,rv2_coarse,2,0.7,844,3869,15166223.733412322,365584241.07832617,350418017.34491384,1.2653048668198,0.20576206262769192,3
Saturn,planet,rv2_coarse,3,0.9,938,3789,1961624.6952292111,12522455.642319873,10560830.947090661,1.140793902275996,0.2539556987312639,3
Saturn,planet,rv2_coarse,4,1.31,901,3770,2844141.2874583798,1917140.2070954908,-927001.080362889,-0.9415067476892582,0.34644523297862095,3
Saturn,planet,rv2_coarse,5,2.2,905,3952,4320629.897513812,2362033.7387398784,-1958596.158773934,-1.580058896563062,0.11409337922468588,3
Saturn,planet,rv2_coarse,6,3.93,888,3760,1560366.0458896395,1615611.410987367,55245.365097727394,0.1983697133338655,0.8427558118245662,3
Saturn,planet,rv2_coarse,7,4.7,920,3812,2921098.8210454527,2120440.4727177336,-800658.3483277191,-0.27480211187431985,0.7834682755029558,3
Saturn,planet,rv2_coarse,8,6.55,873,3663,22785879.649412945,189796901.34553623,167011021.6961233,0.8871354683234605,0.3750059703500721,3
Saturn,planet,rv2_coarse,9,9.18,913,4197,323105960.81652176,335630131.3714558,12524170.554934025,0.03842713293155864,0.9693471280029513,3
Uranus,planet,rv2_coarse,1,0.45,135,4959,3961730497.6671295,1876098464.1086156,-2085632033.5585139,-0.654883746062253,0.5125426059323412,3
Uranus,planet,rv2_coarse,2,0.7,95,4618,12006035.252631579,308814453.9224868,296808418.6698552,1.2791685046833894,0.20083772417991685,3
Uranus,planet,rv2_coarse,3,0.9,96,4631,375502025.5253906,2858862.8681575255,-372643162.6572331,-1.0281003874011945,0.3039026084351941,3
Uranus,planet,rv2_coarse,4,1.31,85,4586,3270864.5463235294,2074174.96605157,-1196689.5802719595,-1.1569573381500426,0.24728979071508772,3
Uranus,planet,rv2_coarse,5,2.2,81,4776,5834878.018518519,2674267.6451528477,-3160610.373365671,-5.0169415061977105,5.250054326833009e-07,3
Uranus,planet,rv2_coarse,6,3.93,92,4556,641080.5088315217,1624522.5081760315,983441.9993445098,7.677970926111252,1.6209256159527285e-14,3
Uranus,planet,rv2_coarse,7,4.7,81,4651,479050.19675925927,2307402.0493279546,1828351.8525686953,1.4280138218835277,0.15328788020024064,3
Uranus,planet,rv2_coarse,8,6.55,93,4443,3624744.7399193547,160878015.1478335,157253270.40791413,1.0158117158199427,0.30971905587178794,3
Uranus,planet,rv2_coarse,9,9.18,95,5015,2610677609.833553,290253445.79407716,-2320424164.0394754,-0.8936890566509694,0.3714882821450063,3
Neptune,planet,rv2_coarse,1,0.45,1251,3843,2411726095.788769,1775003006.7311833,-636723089.0575855,-0.5271491646240329,0.5980900073226305,3
